,name,class_name
25069,NUbI5SRblPM__U__S191---1167.710-1184.100.wav,Spanish
25070,xjobpYMKwKg__U__S1---0013.780-0023.980.wav,Spanish
25071,aqZ6hIxJbR4__U__S0---0816.520-0834.660.wav,Spanish
25072,4dYVcH8hMDw__U__S0---0879.100-0898.120.wav,Spanish
25073,nbj1ebANgGE__U__S26---0377.030-0394.520.wav,Spanish
25074,iubXuzanTEk__U__S0---0045.580-0060.990.wav,Spanish
25075,m-gGxex-65U__U__S67---0442.270-0456.680.wav,Spanish
25076,NUR8QFSUvT4__U__S117---2042.300-2053.470.wav,Spanish
25077,6tMYqO2HH00__U__S42---0329.000-0346.050.wav,Spanish
25078,TCZqFgESBfg__U__S0---0001.620-0013.880.wav,Spanish
25079,05K5_pKSD04__U__S0---0108.380-0121.920.wav,Spanish
25080,gau1p9Kophg__U__S0---0688.350-0704.380.wav,Spanish
25081,rq2AxQ_Cduc__U__S0---0388.920-0400.280.wav,Spanish
25082,MBCzPWk0cz0__U__S51---0620.860-0632.410.wav,Spanish
25083,_v1-Alzbh3I__U__S0---0140.430-0155.080.wav,Spanish
25084,CFJoUTffiTE__U__S104---0575.570-0592.760.wav,Spanish
25085,hixu6Z2FxzM__U__S17---0108.490-0125.940.wav,Spanish
25086,g2S2WkqO4s0__U__S0---0021.680-0032.380.wav,Spanish
25087,va50C8JUP-U__U__S144---1037.690-1049.080.wav,Spanish
25088,e_qZ_f8UGys__U__S0---0102.460-0120.140.wav,Spanish
25089,RgPytB6vWC4__U__S0---0128.590-0143.720.wav,Spanish
25090,rUaS37GZorg__U__S1---0512.310-0530.090.wav,Spanish
25091,m-gGxex-65U__U__S3---0024.480-0034.480.wav,Spanish
25092,iBNS9dIf_z0__U__S0---0342.570-0360.050.wav,Spanish
25093,vWjrHJWvw8I__U__S112---0313.350-0327.810.wav,Spanish
25094,nbj1ebANgGE__U__S26---0406.150-0422.610.wav,Spanish
25095,1T3T1FRDmyM__U__S118---0819.740-0831.400.wav,Spanish
25096,KuTUw2uXTJU__U__S101---2668.380-2683.960.wav,Spanish
25097,97y8hIPuKf0__U__S1---0088.900-0108.900.wav,Spanish
25098,b-YYT3E2Vs8__U__S15---0049.120-0066.670.wav,Spanish
25099,8D6TgXWViNY__U__S102---0237.170-0252.110.wav,Spanish
25100,PbtyvriPt5U__U__S3---0307.320-0323.550.wav,Spanish
25101,ndgY200Xh4A__U__S117---0485.840-0505.750.wav,Spanish
25102,kwhp_g5hkQU__U__S103---0437.870-0453.050.wav,Spanish
25103,9mTicZhF4vY__U__S103---0064.060-0074.500.wav,Spanish
25104,4dYVcH8hMDw__U__S0---0312.140-0331.330.wav,Spanish
25105,pS58Je97-EQ__U__S0---0997.510-1011.650.wav,Spanish
25106,NzLgiWdXitA__U__S198---0333.240-0344.070.wav,Spanish
25107,mXMNdDeyzYk__U__S0---0683.820-0694.250.wav,Spanish
25108,dzScDamkruU__U__S115---0722.020-0736.530.wav,Spanish
25109,chHrpWaZXyc__U__S21---0240.120-0254.310.wav,Spanish
25110,83jYeJ3Z-t0__U__S3---0347.110-0364.490.wav,Spanish
25111,xjobpYMKwKg__U__S1---0101.100-0117.390.wav,Spanish
25112,Az-DVLEtkFA__U__S0---0435.990-0450.840.wav,Spanish
25113,KKPb89XUJpY__U__S0---0012.330-0022.600.wav,Spanish
25114,05K5_pKSD04__U__S0---1473.860-1483.920.wav,Spanish
25115,J8giqm0dVoQ__U__S104---0075.300-0092.840.wav,Spanish
25116,_9EI29Q2YIQ__U__S0---2311.380-2323.080.wav,Spanish
25117,6yX_lEGBNJM__U__S12---0149.610-0159.620.wav,Spanish
25118,M05tRTQhfas__U__S10---0486.690-0499.430.wav,Spanish
25119,x-XL1nLjEJg__U__S10---0190.690-0202.190.wav,Spanish
25120,ZDg5uzrCQM0__U__S0---0174.470-0187.860.wav,Spanish
25121,rq2AxQ_Cduc__U__S0---0839.400-0851.200.wav,Spanish
25122,_v1-Alzbh3I__U__S0---0085.500-0097.680.wav,Spanish
25123,9VmUUb__4nM__U__S10---0054.130-0064.360.wav,Spanish
25124,dzScDamkruU__U__S115---1190.250-1203.080.wav,Spanish
25125,nbj1ebANgGE__U__S13---0076.840-0092.440.wav,Spanish
25126,MBCzPWk0cz0__U__S17---0148.640-0161.220.wav,Spanish
25127,6tMYqO2HH00__U__S0---0251.600-0263.720.wav,Spanish
25128,GygRrAbGkm8__U__S316---2062.690-2075.660.wav,Spanish
25129,g2S2WkqO4s0__U__S155---1798.120-1817.720.wav,Spanish
25130,analr0qGpf4__U__S157---1254.870-1272.640.wav,Spanish
25131,gN1vhRfjC50__U__S0---0060.530-0072.250.wav,Spanish
25132,WQvoH2q39CM__U__S11---0077.800-0088.570.wav,Spanish
25133,fN7YYcce1Z8__U__S1---0806.410-0821.270.wav,Spanish
25134,YOGn2FHdBw0__U__S21---0212.830-0232.250.wav,Spanish
25135,sfdosMzSHxU__U__S20---0177.200-0195.940.wav,Spanish
25136,7Gvtc29OTvk__U__S1---0120.210-0140.200.wav,Spanish
25137,Q_0qtgAo8GE__U__S101---0341.080-0353.380.wav,Spanish
25138,XQZGwP252aQ__U__S1---0408.600-0424.030.wav,Spanish
25139,PPeRECua5CQ__U__S1---0351.080-0365.530.wav,Spanish
25140,sfdosMzSHxU__U__S13---0102.250-0116.780.wav,Spanish
25141,SNu3xDWPm18__U__S1---0415.830-0430.720.wav,Spanish
25142,6ZPBo0sLZkI__U__S0---0580.560-0599.520.wav,Spanish
25143,ndgY200Xh4A__U__S100---0306.710-0318.270.wav,Spanish
25144,I4m4Ez0jddo__U__S1---0145.470-0165.210.wav,Spanish
25145,c2O1q25gdCs__U__S41---0344.620-0358.910.wav,Spanish
25146,05K5_pKSD04__U__S0---0798.340-0809.470.wav,Spanish
25147,DveWa4CUClg__U__S12---0335.920-0347.620.wav,Spanish
25148,NUUi8hyM0K8__U__S0---0248.440-0266.390.wav,Spanish
25149,zkPPNRaKPz4__U__S129---0986.140-0996.990.wav,Spanish
25150,z2WPamDrI3c__U__S32---0102.820-0115.450.wav,Spanish
25151,M05tRTQhfas__U__S10---0764.100-0775.660.wav,Spanish
25152,ZDg5uzrCQM0__U__S108---0713.880-0724.090.wav,Spanish
25153,ndgY200Xh4A__U__S100---0408.500-0422.490.wav,Spanish
25154,Ss1ux8JzNiE__U__S1---0017.100-0030.290.wav,Spanish
25155,7Gvtc29OTvk__U__S58---0496.860-0510.270.wav,Spanish
25156,9gMXmLSrosU__U__S108---0135.800-0150.990.wav,Spanish
25157,m-gGxex-65U__U__S45---0101.200-0112.220.wav,Spanish
25158,3mmiOBnwIqQ__U__S1---0268.040-0280.150.wav,Spanish
25159,kEs7d9OYKtA__U__S89---0589.500-0603.020.wav,Spanish
25160,jeXeaFG_e0o__U__S32---0283.920-0296.320.wav,Spanish
25161,mXMNdDeyzYk__U__S360---2354.710-2370.670.wav,Spanish
25162,gBimAJoRZ78__U__S10---0555.390-0573.040.wav,Spanish
25163,sfdosMzSHxU__U__S19---0371.840-0390.990.wav,Spanish
25164,g2S2WkqO4s0__U__S102---0564.200-0577.850.wav,Spanish
25165,5IGLp09g3p8__U__S24---0182.790-0200.560.wav,Spanish
25166,8rehaFDqI_A__U__S2---0063.280-0075.220.wav,Spanish
25167,CseWUj1Shn4__U__S10---0073.500-0085.440.wav,Spanish
25168,OSWaBjf65u8__U__S15---0459.370-0478.590.wav,Spanish
25169,HQhYYJ6BVBA__U__S1---0403.120-0421.630.wav,Spanish
25170,u--QClG1r4g__U__S0---0049.980-0064.490.wav,Spanish
25171,Ss1ux8JzNiE__U__S1---0152.890-0167.310.wav,Spanish
25172,Q_0qtgAo8GE__U__S100---0363.050-0378.600.wav,Spanish
25173,dzScDamkruU__U__S11---1906.460-1925.870.wav,Spanish
25174,ZtEl4Vz7SFI__U__S2---0037.390-0054.060.wav,Spanish
25175,iBNS9dIf_z0__U__S0---0097.150-0109.100.wav,Spanish
25176,NzLgiWdXitA__U__S219---1446.900-1459.690.wav,Spanish
25177,fiQmq8NO4zg__U__S1---0212.490-0227.770.wav,Spanish
25178,YeugQFXJnco__U__S175---1573.440-1589.070.wav,Spanish
25179,vor6k85hQYU__U__S20---0401.480-0419.080.wav,Spanish
25180,M05tRTQhfas__U__S10---0499.940-0514.440.wav,Spanish
25181,ZDg5uzrCQM0__U__S108---0250.700-0269.710.wav,Spanish
25182,ZtEl4Vz7SFI__U__S101---0767.600-0782.660.wav,Spanish
25183,6PXEW0RR2io__U__S18---0282.410-0294.880.wav,Spanish
25184,SaoLXx82NGA__U__S1---0025.670-0044.500.wav,Spanish
25185,mjXkv21eFRo__U__S0---0000.000-0015.300.wav,Spanish
25186,V9gTLd3fVpU__U__S1---0133.980-0146.030.wav,Spanish
25187,NUbI5SRblPM__U__S180---1632.690-1651.940.wav,Spanish
25188,ndgY200Xh4A__U__S0---0547.810-0560.120.wav,Spanish
25189,_9EI29Q2YIQ__U__S151---1598.360-1609.510.wav,Spanish
25190,ndgY200Xh4A__U__S144---0648.320-0664.670.wav,Spanish
25191,il1E-owE6XA__U__S402---2592.920-2606.840.wav,Spanish
25192,RgPytB6vWC4__U__S0---0390.570-0400.820.wav,Spanish
25193,FtV5Lzf067k__U__S27---0382.110-0401.010.wav,Spanish
25194,3R7rPCA3sjg__U__S1---0134.440-0146.840.wav,Spanish
25195,XQZGwP252aQ__U__S1---0005.180-0021.940.wav,Spanish
25196,1T3T1FRDmyM__U__S119---0599.570-0610.260.wav,Spanish
25197,KuTUw2uXTJU__U__S101---2450.510-2467.100.wav,Spanish
25198,ZDg5uzrCQM0__U__S0---0614.560-0628.460.wav,Spanish
25199,05K5_pKSD04__U__S0---0982.190-1001.060.wav,Spanish
25200,FxGOKpOZs9U__U__S45---0282.040-0300.530.wav,Spanish
25201,vXaaBy_13ZE__U__S100---0404.650-0420.180.wav,Spanish
25202,RgPytB6vWC4__U__S0---0013.330-0027.120.wav,Spanish
25203,kEs7d9OYKtA__U__S54---0390.160-0408.220.wav,Spanish
25204,e_qZ_f8UGys__U__S94---0537.730-0552.270.wav,Spanish
25205,KwnSh-ukjWQ__U__S1---0548.430-0561.200.wav,Spanish
25206,ndgY200Xh4A__U__S144---0937.960-0956.590.wav,Spanish
25207,mNf3sbNbFD8__U__S1---0004.150-0022.650.wav,Spanish
25208,kwhp_g5hkQU__U__S101---1018.510-1036.490.wav,Spanish
25209,S8nxsqiZNak__U__S181---1194.940-1207.550.wav,Spanish
25210,WolkAbZtezM__U__S146---1239.330-1255.430.wav,Spanish
25211,SgxbuMh4INQ__U__S0---0000.000-0019.430.wav,Spanish
25212,TzKpzuO4-rI__U__S1---0150.320-0164.430.wav,Spanish
25213,mXMNdDeyzYk__U__S204---1321.830-1335.310.wav,Spanish
25214,Ibh62H7M1Jo__U__S24---0380.720-0395.800.wav,Spanish
25215,RgPytB6vWC4__U__S0---0241.620-0254.540.wav,Spanish
25216,CFJoUTffiTE__U__S101---0081.370-0097.310.wav,Spanish
25217,4dYVcH8hMDw__U__S0---0584.190-0597.880.wav,Spanish
25218,kwhp_g5hkQU__U__S101---0503.920-0515.560.wav,Spanish
25219,BjjNs-_kfSA__U__S104---0655.430-0672.920.wav,Spanish
25220,ldJF-ybNHdo__U__S10---0317.570-0333.030.wav,Spanish
25221,cY7QrCCNV2E__U__S12---0205.960-0222.090.wav,Spanish
25222,dZa3xfCxFcY__U__S46---0408.620-0422.240.wav,Spanish
25223,05K5_pKSD04__U__S0---0219.080-0233.350.wav,Spanish
25224,GygRrAbGkm8__U__S228---1497.230-1510.310.wav,Spanish
25225,YcvyxYzGJbc__U__S19---0570.830-0581.420.wav,Spanish
25226,fn6HyuEeE2o__U__S101---0111.790-0125.220.wav,Spanish
25227,I_SoWaoT8jA__U__S1---0435.780-0452.200.wav,Spanish
25228,9ybsYWqYhOI__U__S21---0343.210-0360.090.wav,Spanish
25229,V9gTLd3fVpU__U__S1---1719.230-1735.970.wav,Spanish
25230,xUQs8NCrefU__U__S103---0557.190-0568.000.wav,Spanish
25231,hPjgVIIMbr4__U__S17---0186.670-0202.910.wav,Spanish
25232,NUR8QFSUvT4__U__S10---1138.710-1151.430.wav,Spanish
25233,6PXEW0RR2io__U__S18---0161.090-0174.030.wav,Spanish
25234,gPFo4rnVsqI__U__S276---1763.770-1777.970.wav,Spanish
25235,BjjNs-_kfSA__U__S104---0289.120-0303.780.wav,Spanish
25236,WolkAbZtezM__U__S234---0475.460-0486.230.wav,Spanish
25237,xxGJo4BnqjE__U__S23---0152.100-0164.750.wav,Spanish
25238,909n2TW-EGc__U__S2---0214.240-0232.310.wav,Spanish
25239,sfdosMzSHxU__U__S10---0520.050-0532.920.wav,Spanish
25240,TCZqFgESBfg__U__S43---0320.990-0335.890.wav,Spanish
25241,KKPb89XUJpY__U__S0---0079.680-0095.010.wav,Spanish
25242,xUQs8NCrefU__U__S251---1550.630-1567.320.wav,Spanish
25243,-CBEHsDDwRY__U__S102---0652.550-0667.040.wav,Spanish
25244,on-0hN_rYQo__U__S161---0263.990-0278.670.wav,Spanish
25245,NUR8QFSUvT4__U__S123---1082.240-1093.450.wav,Spanish
25246,_lNV7t3Vw9Q__U__S165---3077.130-3087.620.wav,Spanish
25247,ldJF-ybNHdo__U__S10---0306.450-0317.570.wav,Spanish
25248,2YK3FnRB_HE__U__S104---1797.790-1814.480.wav,Spanish
25249,nfQClc3spo4__U__S0---0031.930-0050.570.wav,Spanish
25250,_9EI29Q2YIQ__U__S366---2492.240-2512.190.wav,Spanish
25251,IgHbm9pU2zo__U__S200---1382.680-1397.030.wav,Spanish
25252,rJ4PLIhEmg4__U__S0---0197.280-0214.280.wav,Spanish
25253,fn6HyuEeE2o__U__S111---0015.500-0034.370.wav,Spanish
25254,9wHX7r8DZOY__U__S0---0076.240-0090.150.wav,Spanish
25255,3b3NAHFWNLM__U__S0---0055.390-0067.230.wav,Spanish
25256,EgjyDcHKIqE__U__S0---0943.450-0961.920.wav,Spanish
25257,cAE1SZ5ynog__U__S119---1235.960-1252.770.wav,Spanish
25258,NUbI5SRblPM__U__S191---1142.640-1159.770.wav,Spanish
25259,mXItqsZ54pY__U__S0---0089.120-0102.370.wav,Spanish
25260,dzScDamkruU__U__S282---2052.190-2066.650.wav,Spanish
25261,a1pKgMvhOvs__U__S0---0425.400-0443.680.wav,Spanish
25262,NUR8QFSUvT4__U__S10---1745.520-1756.910.wav,Spanish
25263,qZh4S20hMUA__U__S2---0036.410-0052.730.wav,Spanish
25264,PPeRECua5CQ__U__S1---0069.500-0086.120.wav,Spanish
25265,WjHuzG4K1rw__U__S17---0017.500-0036.510.wav,Spanish
25266,mXMNdDeyzYk__U__S204---1360.130-1371.600.wav,Spanish
25267,nfQClc3spo4__U__S0---2431.970-2450.510.wav,Spanish
25268,4BNwNm5H7q8__U__S0---0037.540-0053.340.wav,Spanish
25269,8EooNSe0oA4__U__S108---0121.290-0131.630.wav,Spanish
25270,nbj1ebANgGE__U__S26---0394.520-0406.150.wav,Spanish
25271,m-gGxex-65U__U__S45---0342.750-0360.350.wav,Spanish
25272,92ndyTf8Rmc__U__S1---0361.660-0380.230.wav,Spanish
25273,qq_JEaVN030__U__S109---0836.130-0847.830.wav,Spanish
25274,ndgY200Xh4A__U__S0---0397.310-0408.500.wav,Spanish
25275,ARW-Wn-n0w0__U__S0---0011.410-0028.240.wav,Spanish
25276,dzScDamkruU__U__S100---2356.400-2370.290.wav,Spanish
25277,G3jGD7Oir98__U__S13---0108.070-0121.290.wav,Spanish
25278,YeugQFXJnco__U__S133---0923.050-0934.780.wav,Spanish
25279,cAE1SZ5ynog__U__S119---1363.040-1377.130.wav,Spanish
25280,tm4qk4c3wK0__U__S17---0130.730-0148.180.wav,Spanish
25281,g2QgNPxU60I__U__S26---0197.900-0210.270.wav,Spanish
25282,lP6hZ4mvASs__U__S20---0326.440-0339.360.wav,Spanish
25283,bbsQxwhA7vc__U__S0---0419.810-0438.320.wav,Spanish
25284,il1E-owE6XA__U__S0---0118.430-0129.260.wav,Spanish
25285,WolkAbZtezM__U__S385---2518.920-2535.360.wav,Spanish
25286,76DpPn1xADE__U__S6---0034.730-0050.460.wav,Spanish
25287,cY7QrCCNV2E__U__S49---0586.980-0604.130.wav,Spanish
25288,I_SoWaoT8jA__U__S18---0371.380-0385.990.wav,Spanish
25289,KuTUw2uXTJU__U__S159---2354.790-2368.800.wav,Spanish
25290,pZAj7_vTZzE__U__S1---0164.170-0178.410.wav,Spanish
25291,KYrkAUodMFo__U__S10---0036.030-0052.990.wav,Spanish
25292,39HcA7K-0Vs__U__S0---0192.980-0208.150.wav,Spanish
25293,kwhp_g5hkQU__U__S110---2307.210-2324.600.wav,Spanish
25294,PbtyvriPt5U__U__S3---0602.450-0612.720.wav,Spanish
25295,3b3NAHFWNLM__U__S135---0144.620-0162.820.wav,Spanish
25296,IgHbm9pU2zo__U__S20---0207.770-0227.230.wav,Spanish
25297,O23FlpeQj0g__U__S17---0113.300-0128.410.wav,Spanish
25298,CFJoUTffiTE__U__S137---0464.240-0481.510.wav,Spanish
25299,kSp7i7LPTbs__U__S14---0058.160-0068.780.wav,Spanish
25300,BjjNs-_kfSA__U__S104---0637.070-0655.430.wav,Spanish
25301,ldJF-ybNHdo__U__S216---1426.000-1438.750.wav,Spanish
25302,_lNV7t3Vw9Q__U__S147---1209.880-1229.540.wav,Spanish
25303,9l81yOnob-8__U__S1---0134.490-0152.330.wav,Spanish
25304,6-pn3S8pN3E__U__S113---0165.560-0181.330.wav,Spanish
25305,zkPPNRaKPz4__U__S100---0699.510-0712.380.wav,Spanish
25306,va50C8JUP-U__U__S194---1283.430-1294.080.wav,Spanish
25307,sLiiNDZvIzE__U__S0---0308.630-0324.490.wav,Spanish
25308,cY7QrCCNV2E__U__S117---0022.540-0037.920.wav,Spanish
25309,gN1vhRfjC50__U__S14---0044.660-0060.530.wav,Spanish
25310,-CBEHsDDwRY__U__S111---0513.190-0529.250.wav,Spanish
25311,ndgY200Xh4A__U__S101---0683.980-0703.320.wav,Spanish
25312,zZyKzP89tbY__U__S11---0266.640-0285.390.wav,Spanish
25313,U7B-lJ25YLA__U__S0---0122.750-0139.520.wav,Spanish
25314,ZvI1YuaK2ko__U__S0---0000.000-0019.390.wav,Spanish
25315,WolkAbZtezM__U__S128---1734.560-1748.330.wav,Spanish
25316,gA4IBuJRiIc__U__S105---0627.170-0644.930.wav,Spanish
25317,gPFo4rnVsqI__U__S194---1486.480-1500.770.wav,Spanish
25318,cAE1SZ5ynog__U__S116---1263.540-1278.380.wav,Spanish
25319,mXMNdDeyzYk__U__S378---2489.530-2499.860.wav,Spanish
25320,mx9tDzdbF3A__U__S104---0753.470-0765.180.wav,Spanish
25321,IgHbm9pU2zo__U__S20---0288.010-0304.070.wav,Spanish
25322,NUbI5SRblPM__U__S112---1329.610-1345.470.wav,Spanish
25323,CFJoUTffiTE__U__S0---2993.940-3009.630.wav,Spanish
25324,05K5_pKSD04__U__S0---0346.910-0359.400.wav,Spanish
25325,IpAX4CUSLbg__U__S0---0075.640-0088.520.wav,Spanish
25326,cY7QrCCNV2E__U__S12---0188.830-0203.290.wav,Spanish
25327,NUUi8hyM0K8__U__S0---0296.100-0315.840.wav,Spanish
25328,cAE1SZ5ynog__U__S100---0671.440-0683.340.wav,Spanish
25329,WolkAbZtezM__U__S435---2789.490-2804.040.wav,Spanish
25330,ndgY200Xh4A__U__S165---1059.640-1077.300.wav,Spanish
25331,AanaXs2sLUU__U__S0---0000.000-0011.280.wav,Spanish
25332,e_qZ_f8UGys__U__S94---0799.170-0813.450.wav,Spanish
25333,vXaaBy_13ZE__U__S100---0673.310-0689.880.wav,Spanish
25334,lP6hZ4mvASs__U__S20---0485.190-0505.080.wav,Spanish
25335,1T3T1FRDmyM__U__S117---0215.760-0235.600.wav,Spanish
25336,8rehaFDqI_A__U__S0---0000.000-0014.370.wav,Spanish
25337,XQZGwP252aQ__U__S1---0230.160-0245.320.wav,Spanish
25338,elCJq5wziH4__U__S54---0575.230-0587.550.wav,Spanish
25339,SNu3xDWPm18__U__S1---0363.920-0377.170.wav,Spanish
25340,4dYVcH8hMDw__U__S0---0898.720-0913.940.wav,Spanish
25341,va50C8JUP-U__U__S0---0125.830-0143.930.wav,Spanish
25342,NUbI5SRblPM__U__S108---0746.490-0757.580.wav,Spanish
25343,MBCzPWk0cz0__U__S22---0532.150-0548.640.wav,Spanish
25344,9tP348p0X2M__U__S11---0261.980-0274.510.wav,Spanish
25345,yHAcldE_3Pw__U__S31---0205.830-0220.550.wav,Spanish
25346,JkDEZzMZL1Y__U__S10---0299.540-0319.480.wav,Spanish
25347,dzScDamkruU__U__S100---1256.610-1267.350.wav,Spanish
25348,_9EI29Q2YIQ__U__S11---1105.950-1124.870.wav,Spanish
25349,jeXeaFG_e0o__U__S0---0001.390-0012.270.wav,Spanish
25350,mNf3sbNbFD8__U__S1---0430.160-0444.400.wav,Spanish
25351,2YK3FnRB_HE__U__S104---0072.810-0084.050.wav,Spanish
25352,QCLhKGdRYLI__U__S0---0004.470-0020.880.wav,Spanish
25353,gA4IBuJRiIc__U__S0---0776.410-0789.350.wav,Spanish
25354,9GeJ0-C70Gk__U__S109---0645.970-0658.470.wav,Spanish
25355,3b3NAHFWNLM__U__S166---0417.940-0432.270.wav,Spanish
25356,_lNV7t3Vw9Q__U__S100---1902.460-1915.120.wav,Spanish
25357,qSMjgjSLhpk__U__S0---0050.390-0069.200.wav,Spanish
25358,CseWUj1Shn4__U__S36---0595.200-0605.470.wav,Spanish
25359,BEUiqN6ULeo__U__S12---0455.230-0474.200.wav,Spanish
25360,t_qn-f7XfJo__U__S19---0043.640-0060.270.wav,Spanish
25361,il1E-owE6XA__U__S119---1832.430-1846.120.wav,Spanish
25362,jeXeaFG_e0o__U__S2---0141.480-0153.010.wav,Spanish
25363,X-LPSU_KQok__U__S50---0462.690-0474.050.wav,Spanish
25364,mXMNdDeyzYk__U__S453---2960.850-2976.290.wav,Spanish
25365,IcOtATdOqtw__U__S15---0141.440-0153.120.wav,Spanish
25366,N-28U2DD6Ds__U__S11---0063.650-0079.890.wav,Spanish
25367,ndgY200Xh4A__U__S0---1396.360-1410.080.wav,Spanish
25368,-88jW7Pzr1g__U__S0---0031.250-0049.310.wav,Spanish
25369,YDRfd80-YcE__U__S0---0271.850-0282.270.wav,Spanish
25370,aDBHJTsV394__U__S1---0032.850-0045.780.wav,Spanish
25371,33RXsya5Y-I__U__S13---0346.250-0361.900.wav,Spanish
25372,dZa3xfCxFcY__U__S46---0373.070-0392.540.wav,Spanish
25373,ndgY200Xh4A__U__S0---0885.470-0900.670.wav,Spanish
25374,5IGLp09g3p8__U__S47---0360.510-0370.530.wav,Spanish
25375,6ZPBo0sLZkI__U__S0---1005.730-1016.280.wav,Spanish
25376,dzScDamkruU__U__S433---2678.850-2697.110.wav,Spanish
25377,6ZPBo0sLZkI__U__S0---0709.940-0727.910.wav,Spanish
25378,_lNV7t3Vw9Q__U__S121---1333.730-1348.280.wav,Spanish
25379,il1E-owE6XA__U__S223---1015.710-1029.510.wav,Spanish
25380,9gMXmLSrosU__U__S136---0669.120-0679.460.wav,Spanish
25381,kwhp_g5hkQU__U__S259---2632.080-2647.630.wav,Spanish
25382,dzScDamkruU__U__S152---3272.390-3286.510.wav,Spanish
25383,pS58Je97-EQ__U__S1---0603.870-0622.620.wav,Spanish
25384,tm4qk4c3wK0__U__S113---1096.540-1111.980.wav,Spanish
25385,G3jGD7Oir98__U__S181---1519.770-1532.150.wav,Spanish
25386,GygRrAbGkm8__U__S138---0188.290-0199.400.wav,Spanish
25387,oL7XCJ4Sl2E__U__S0---0845.170-0858.880.wav,Spanish
25388,fHQGqW9qXco__U__S0---0003.530-0021.820.wav,Spanish
25389,2YK3FnRB_HE__U__S104---1623.220-1634.510.wav,Spanish
25390,oL7XCJ4Sl2E__U__S0---0454.380-0465.770.wav,Spanish
25391,ZtEl4Vz7SFI__U__S101---0415.310-0431.530.wav,Spanish
25392,NUbI5SRblPM__U__S140---0843.640-0855.220.wav,Spanish
25393,pS58Je97-EQ__U__S1---0188.050-0205.620.wav,Spanish
25394,g2S2WkqO4s0__U__S134---0245.680-0257.040.wav,Spanish
25395,NzLgiWdXitA__U__S100---0635.640-0648.580.wav,Spanish
25396,39HcA7K-0Vs__U__S0---0280.780-0297.100.wav,Spanish
25397,gau1p9Kophg__U__S0---0139.420-0157.560.wav,Spanish
25398,xHZDGLcMcxs__U__S10---0075.940-0092.960.wav,Spanish
25399,zkPPNRaKPz4__U__S124---1284.610-1304.420.wav,Spanish
25400,-88jW7Pzr1g__U__S0---0074.050-0090.370.wav,Spanish
25401,83jYeJ3Z-t0__U__S3---0219.080-0237.640.wav,Spanish
25402,tm4qk4c3wK0__U__S113---0451.900-0464.010.wav,Spanish
25403,ZDg5uzrCQM0__U__S108---0271.980-0289.200.wav,Spanish
25404,mXMNdDeyzYk__U__S0---0489.530-0507.860.wav,Spanish
25405,_9EI29Q2YIQ__U__S0---2561.620-2573.470.wav,Spanish
25406,_v1-Alzbh3I__U__S0---0336.950-0352.360.wav,Spanish
25407,97y8hIPuKf0__U__S1---0069.620-0080.850.wav,Spanish
25408,YcvyxYzGJbc__U__S20---0124.860-0137.790.wav,Spanish
25409,6InJ1fZxx8c__U__S148---1045.910-1062.300.wav,Spanish
25410,cAE1SZ5ynog__U__S1---0543.170-0558.150.wav,Spanish
25411,9l81yOnob-8__U__S1---0224.380-0235.310.wav,Spanish
25412,g2S2WkqO4s0__U__S111---1215.760-1229.550.wav,Spanish
25413,cAE1SZ5ynog__U__S100---0240.040-0253.750.wav,Spanish
25414,8cqzlOornzU__U__S23---0225.430-0241.120.wav,Spanish
25415,nbj1ebANgGE__U__S32---0315.210-0326.550.wav,Spanish
25416,rRkwR3wCE1g__U__S0---0362.660-0376.760.wav,Spanish
25417,R7hTUxzbH48__U__S0---0044.590-0055.560.wav,Spanish
25418,4BNwNm5H7q8__U__S18---0202.210-0215.740.wav,Spanish
25419,e_qZ_f8UGys__U__S94---0906.950-0921.010.wav,Spanish
25420,jeXeaFG_e0o__U__S1---0079.970-0095.070.wav,Spanish
25421,gA4IBuJRiIc__U__S12---0209.870-0229.490.wav,Spanish
25422,dzScDamkruU__U__S100---1125.460-1136.830.wav,Spanish
25423,gBimAJoRZ78__U__S11---0342.630-0357.550.wav,Spanish
25424,e_qZ_f8UGys__U__S94---1056.670-1073.580.wav,Spanish
25425,SNu3xDWPm18__U__S1---0271.810-0282.610.wav,Spanish
25426,zZbR4ZspPmM__U__S0---0000.000-0014.960.wav,Spanish
25427,fn6HyuEeE2o__U__S101---0541.580-0552.330.wav,Spanish
25428,va50C8JUP-U__U__S0---0529.610-0549.370.wav,Spanish
25429,lMiWAbn8Jp8__U__S0---0243.210-0261.350.wav,Spanish
25430,x7KJCUltZR0__U__S0---0225.350-0243.990.wav,Spanish
25431,bbsQxwhA7vc__U__S0---0003.800-0016.830.wav,Spanish
25432,cAE1SZ5ynog__U__S100---0161.400-0171.870.wav,Spanish
25433,u--QClG1r4g__U__S0---0223.590-0237.590.wav,Spanish
25434,pS58Je97-EQ__U__S1---0623.930-0634.950.wav,Spanish
25435,2Z3snQsFgCg__U__S1---0025.010-0041.540.wav,Spanish
25436,IzkjzZ8hSk0__U__S19---0328.810-0348.430.wav,Spanish
25437,92ndyTf8Rmc__U__S12---0089.770-0106.600.wav,Spanish
25438,tm4qk4c3wK0__U__S113---0323.310-0333.590.wav,Spanish
25439,mXMNdDeyzYk__U__S453---2926.350-2942.160.wav,Spanish
25440,I4m4Ez0jddo__U__S1---0075.450-0088.830.wav,Spanish
